mileage_per_year,model_year,price,car_age,sold
9409,2003,69128.91,21,yes
15889,2001,42018.68,23,yes
8945,2003,65321.91,21,no
32090,2000,76131.04,24,yes
11384,2007,84050.01,17,no
17850,1999,42666.26,25,yes
20714,2000,25104.69,24,yes
16270,2012,91717.22,12,no
17940,1998,31380.96,26,yes
14126,1998,69751.73,26,yes
17821,2003,42421.27,21,yes
10601,1999,76547.04,25,yes
11896,1998,59477.15,26,yes
12432,1998,41159.72,26,yes
11752,2009,37291.24,15,yes
11715,2008,79884.95,16,no
19546,2013,82416.29,11,no
30600,2006,99958.32,18,no
11330,1999,65355.01,25,yes
17299,2012,92234.02,12,no
13850,2007,26868.46,17,yes
14378,2016,76442.96,8,no
13228,2007,43705.05,17,yes
12523,1999,64898.92,25,yes
11041,2004,83770.84,20,yes
20468,2012,104850.88,12,no
15691,1999,56698.26,25,yes
22842,1998,28955.39,26,yes
8713,2005,30541.2,19,yes
10968,2005,59316.98,19,yes
20097,2012,83926.72,12,no
15161,2005,78144.33,19,no
5094,2017,58294.08,7,yes
15256,1998,37741.81,26,yes
14480,2003,57101.08,21,yes
11450,2003,79690.34,21,yes
17887,2008,50535.2,16,no
18452,2005,31390.18,19,yes
11914,1999,36387.28,25,yes
13220,2000,93606.34,24,yes
19983,2001,8853.05,23,yes
10540,1998,35546.81,26,yes
25672,1999,46598.59,25,yes
15922,2006,100974.45,18,yes
14903,2008,79198.99,16,no
11529,1999,19561.66,25,yes
9540,2004,107756.38,20,yes
9853,2004,67787.6,20,no
10694,2011,64171.42,13,no
13089,2010,62962.54,14,yes
4400,2000,25718.98,24,yes
14908,2007,61122.51,17,yes
10902,1999,44408.42,25,yes
9752,2004,95190.96,20,no
16531,2008,39737.98,16,yes
23980,2003,90128.08,21,no
17782,2001,73687.07,23,no
25517,2001,30933.88,23,yes
5862,2000,98033.64,24,yes
16813,2001,93682.67,23,no
13793,2008,72601.75,16,yes
15142,2015,89617.42,9,no
16641,2009,65476.51,15,no
9875,2006,78558.45,18,no
17927,2009,89875.74,15,no
23391,2011,87302.72,13,no
11110,2003,41751.89,21,yes
14090,2014,37019.05,10,yes
12691,2006,39267.97,18,yes
17833,2000,73674.54,24,no
14895,2003,106779.75,21,no
17157,2009,89193.63,15,no
11343,2011,67946.28,13,no
17738,2001,35168.93,23,yes
8324,1998,50628.03,26,yes
12998,2006,73816.0,18,yes
19148,2013,47980.36,11,no
6294,2010,82564.53,14,yes
10410,2002,94847.15,22,yes
11891,2011,75040.01,13,no
15080,1998,79122.84,26,no
11038,2013,93955.53,11,no
9815,2013,118929.72,11,no
11509,2002,90210.53,22,yes
11828,2004,115756.99,20,yes
12273,2001,102122.58,23,no
15439,2006,91543.66,18,no
15556,2006,50083.47,18,yes
10631,2001,73809.98,23,no
11424,2000,27598.09,24,yes
15903,2004,66612.71,20,no
15847,2000,98147.0,24,no
21820,2001,70630.44,23,no
10444,2005,65518.56,19,no
8954,2001,49870.45,23,yes
12364,2000,33217.44,24,yes
11976,2007,100716.13,17,no
13296,2003,95280.22,21,no
19375,2005,77031.56,19,no
16901,2006,30563.08,18,yes
12808,2003,93484.11,21,no
10211,2002,28975.97,22,yes
19578,2007,48588.31,17,yes
15277,2000,28873.83,24,yes
8577,1998,29603.59,26,yes
11896,2002,50864.13,22,yes
18898,2001,81873.42,23,no
9477,2005,51785.14,19,yes
19418,2008,82067.01,16,no
8920,2003,50587.73,21,yes
7452,1998,33661.26,26,yes
11343,1998,15319.97,26,yes
9438,2007,82642.18,17,yes
6962,2002,63943.31,22,no
14200,1999,59611.42,25,yes
14489,1998,89115.67,26,yes
10095,2004,90788.58,20,yes
21732,2002,37043.52,22,yes
12370,2000,67125.55,24,yes
16501,2006,98621.55,18,no
10116,2011,104294.57,13,no
8967,2012,72604.16,12,yes
12357,2001,66976.15,23,no
20907,2002,52719.09,22,yes
12877,2009,76779.71,15,yes
17184,2006,28785.16,18,yes
9055,2009,68969.5,15,yes
19748,2000,19247.58,24,yes
19636,2003,21952.46,21,yes
10678,2016,114033.21,8,yes
7452,1999,42775.72,25,yes
14162,2010,76974.39,14,yes
11491,2008,47978.72,16,yes
8008,2005,58359.09,19,yes
13244,2002,82202.7,22,no
12482,1998,66775.54,26,no
15045,1999,88769.82,25,no
7062,2001,35732.52,23,yes
11136,2002,95744.02,22,no
9508,2000,50949.03,24,yes
14246,1999,75752.6,25,yes
16265,2005,80383.01,19,no
16424,1999,53129.13,25,yes
11361,2009,96991.27,15,no
14426,2012,79007.41,12,no
23921,2003,51389.94,21,yes
17187,1999,6487.69,25,yes
10650,2013,37251.7,11,yes
9298,2003,34615.21,21,yes
12601,1998,81241.55,26,no
11065,2013,77354.01,11,no
13134,2002,30779.19,22,yes
9235,2015,61856.8,9,yes
13403,2006,79024.34,18,no
16189,2015,78276.97,9,no
13548,2001,40006.8,23,yes
6677,2003,74733.45,21,yes
14923,2004,36731.6,20,yes
22144,1998,29443.0,26,yes
29175,2004,88029.63,20,no
11502,2013,58454.78,11,yes
20103,2002,53759.26,22,yes
15669,2004,106547.51,20,yes
8758,2006,94206.91,18,yes
13547,2000,76154.95,24,yes
16702,1999,12743.53,25,yes
19349,2014,74606.2,10,no
11601,1998,47764.99,26,yes
12622,2013,89084.82,11,yes
17155,2003,109488.35,21,yes
12822,2006,88156.67,18,no
24105,2004,40125.7,20,yes
11135,2005,111343.03,19,no
6654,1999,113899.61,25,yes
13439,2008,80004.25,16,yes
11089,1999,50129.74,25,yes
17799,2000,86614.43,24,no
13682,2003,87789.27,21,yes
11677,2004,88504.53,20,yes
7829,2009,62997.04,15,no
11724,2004,38770.27,20,yes
13489,2010,90850.63,14,yes
18949,2002,73665.75,22,no
13217,2011,39064.49,13,yes
12811,2003,34890.17,21,yes
6213,1998,64762.58,26,yes
10595,2000,80630.07,24,yes
13777,1998,60363.85,26,no
20594,2000,77784.26,24,no
12439,2001,33809.98,23,yes
11759,2000,48681.98,24,yes
17211,2006,24036.67,18,yes
11321,2009,41911.21,15,yes
8766,2004,90663.59,20,no
7440,2016,94469.15,8,yes
7430,2001,60866.18,23,no
10443,2005,99540.55,19,yes
17712,2004,49212.89,20,no
9302,1999,70247.17,25,yes
21144,2001,95666.1,23,no
23729,1999,55312.4,25,yes
10712,2013,85672.16,11,yes
15341,1999,85503.63,25,no
15172,2000,104970.73,24,no
18465,2000,38911.5,24,yes
14165,2003,30941.53,21,yes
8418,1998,21719.5,26,yes
8729,2001,70601.13,23,yes
10368,2001,27736.63,23,yes
12263,1998,102726.85,26,no
18709,1999,85202.49,25,no
12446,2003,55669.54,21,yes
13983,2006,43858.92,18,yes
13050,2004,83074.58,20,yes
6424,2007,47606.92,17,yes
16109,2002,83100.6,22,no
10852,1998,47913.33,26,yes
16887,2000,59306.93,24,yes
17682,2006,80332.34,18,no
14238,2007,105113.45,17,no
20298,2001,11745.93,23,yes
15132,2004,84472.01,20,no
10372,1998,105435.67,26,yes
6308,2002,99011.39,22,no
15555,1999,32450.45,25,yes
13428,2001,59099.98,23,yes
19388,1999,93555.61,25,no
18555,1998,70390.09,26,no
10285,2005,58575.21,19,yes
11297,2004,54467.92,20,yes
14332,1999,95343.95,25,yes
11451,2001,111982.15,23,yes
23196,2005,68626.21,19,no
16192,2000,78393.56,24,no
21381,2000,67063.22,24,no
8791,2003,86411.94,21,yes
18724,2002,85490.62,22,no
10498,2006,61313.82,18,yes
23011,1999,69608.68,25,no
15383,2005,32347.92,19,yes
18992,2000,46169.38,24,yes
11220,2014,80645.28,10,yes
18509,2001,18627.22,23,yes
13721,2001,60332.96,23,no
15780,2007,84838.43,17,no
12126,1998,78281.97,26,yes
9398,1998,46089.56,26,yes
10422,2008,46379.47,16,yes
9587,2005,36762.11,19,yes
7635,2009,65631.66,15,no
15401,2009,33714.54,15,yes
10706,2006,63636.99,18,no
19151,2011,40410.12,13,yes
7554,1998,9595.35,26,yes
16680,1999,66900.85,25,no
13888,2005,49923.81,19,no
9771,1998,28991.5,26,yes
8161,2007,73908.79,17,no
10597,1999,95893.65,25,no
10643,2011,76187.99,13,no
10726,2004,82209.25,20,no
20071,2001,74125.7,23,no
16744,2010,54723.96,14,yes
17786,2009,50156.51,15,yes
23594,2004,67992.29,20,no
8367,1999,73372.02,25,yes
5547,2009,51312.72,15,yes
17416,2003,69114.17,21,no
23039,2005,61034.74,19,no
14564,2004,28396.93,20,yes
12423,2010,65757.44,14,no
16053,2003,33438.72,21,yes
19294,2016,70087.82,8,no
21175,1998,83020.99,26,no
31226,1998,49259.08,26,yes
21750,2005,105294.29,19,no
6739,1999,48261.96,25,yes
14929,2001,34520.84,23,yes
21968,2006,48109.83,18,yes
14320,2004,110098.03,20,yes
17452,2000,78779.5,24,no
10230,2002,33657.2,22,yes
14605,2001,53881.99,23,no
23956,2010,115764.11,14,yes
5389,2006,32612.91,18,yes
15408,2005,101109.4,19,yes
6785,2002,20991.94,22,yes
15619,2009,31590.46,15,yes
8681,2012,88707.63,12,yes
13422,2010,103850.21,14,yes
17704,2006,68944.47,18,no
8374,2004,86348.34,20,no
12692,2005,37130.46,19,yes
6301,2011,45652.49,13,yes
10525,2009,70992.17,15,no
14300,2001,63088.93,23,no
15781,1999,90665.04,25,no
11813,2003,92542.64,21,no
11453,2011,79329.29,13,yes
18079,2003,56766.74,21,yes
13745,2009,107761.01,15,yes
13782,2012,75641.56,12,yes
9136,2009,111770.22,15,no
15815,2013,53681.36,11,no
12832,2002,75907.95,22,no
14588,2002,48109.54,22,yes
15196,2006,84977.1,18,no
8049,2000,49664.56,24,yes
8021,2004,56620.17,20,yes
9088,1998,57865.43,26,no
13154,2003,52541.42,21,yes
18547,2014,114542.19,10,yes
19949,2007,63964.47,17,no
20440,2010,98901.34,14,no
15205,2009,56145.24,15,yes
12954,2001,42588.72,23,yes
11434,2000,58547.22,24,yes
9601,2006,41736.59,18,yes
22138,2001,82351.69,23,no
22093,1999,40224.57,25,yes
26756,2011,63072.06,13,no
13985,2003,104218.96,21,yes
14650,2005,92573.5,19,no
15915,2001,96528.71,23,no
10750,2008,94675.4,16,no
9849,2005,75682.77,19,no
20749,1999,81819.66,25,no
11593,2004,73728.18,20,no
8275,2010,45846.74,14,yes
23823,1998,35466.63,26,yes
16164,1998,101008.95,26,no
14131,2006,83239.76,18,yes
3373,2000,58839.78,24,no
7140,2007,37842.21,17,yes
14736,2003,102552.38,21,no
18751,2006,82343.47,18,no
9773,2009,51722.37,15,yes
15277,2002,103093.68,22,yes
16824,2011,99771.98,13,no
6797,1998,78824.15,26,yes
18419,2007,63508.97,17,no
17623,1998,56623.13,26,no
13505,2000,61259.03,24,no
15572,2000,41279.5,24,yes
8922,2005,37139.98,19,yes
9520,2010,105314.86,14,yes
22892,1999,38818.42,25,yes
13901,2003,92132.63,21,no
14930,2003,75199.76,21,yes
11078,2014,98058.7,10,yes
10642,2008,24709.14,16,yes
20616,1999,42941.66,25,yes
10441,2006,27310.88,18,yes
14304,1998,26009.19,26,yes
9367,2011,100500.03,13,no
12939,2003,47541.53,21,yes
11128,2002,43236.43,22,no
12344,2000,41817.92,24,yes
12160,1999,81712.13,25,no
11196,1998,58489.91,26,yes
6910,2007,82988.39,17,yes
13199,2004,34854.41,20,yes
13673,2001,31177.74,23,yes
22565,2010,53360.93,14,yes
11777,1998,46195.2,26,yes
15039,1999,37028.2,25,yes
15098,1999,41014.61,25,no
7570,2002,87576.69,22,no
10661,2001,45588.01,23,yes
16859,2006,52209.64,18,yes
17470,2010,32798.23,14,yes
9382,1998,51604.09,26,yes
17074,2012,58161.32,12,yes
18749,2001,13574.33,23,yes
14063,2002,113795.94,22,yes
18621,2004,40274.33,20,yes
15615,2000,78975.71,24,no
12696,1999,52228.07,25,yes
18558,1999,76186.08,25,no
7017,2003,35912.56,21,yes
31169,2002,49179.12,22,yes
10321,2001,9622.5,23,yes
18804,1999,12377.95,25,yes
10172,2003,40411.81,21,yes
27925,2005,28277.0,19,yes
7048,1999,27937.16,25,yes
7353,2016,69376.83,8,no
10037,1999,36762.25,25,yes
21754,2002,7742.22,22,yes
13148,2010,84631.42,14,no
12746,2003,39696.87,21,yes
12718,2003,50502.81,21,yes
20516,2013,106194.47,11,no
13624,2002,36402.05,22,yes
15824,2009,89688.52,15,no
21421,2001,54564.28,23,yes
26997,2000,24703.07,24,yes
16795,2013,112936.24,11,no
11920,2004,45846.43,20,yes
13286,2001,82405.72,23,no
18462,2006,89266.99,18,no
9386,2014,44984.32,10,no
16725,2011,112607.71,13,yes
21285,2006,50946.27,18,yes
19719,2001,74516.88,23,no
11359,2007,68690.9,17,no
14972,2008,101698.25,16,yes
22961,2003,86773.06,21,no
13804,2006,98629.27,18,no
19782,2000,104821.68,24,no
13984,1999,51981.07,25,yes
11619,2009,91960.78,15,no
4894,2005,38380.53,19,yes
9634,1998,58416.2,26,yes
10921,2001,46214.66,23,yes
6098,1998,59736.55,26,yes
12937,2004,48636.5,20,no
12310,2007,103961.37,17,no
17713,2000,41865.68,24,no
15723,2000,86238.45,24,no
16747,2000,49593.92,24,yes
6989,2001,68924.52,23,no
14762,2007,55333.04,17,yes
20538,2003,55485.93,21,yes
10309,1999,96176.92,25,yes
11996,2001,66758.07,23,yes
15399,2004,53936.76,20,yes
11922,2011,31158.92,13,yes
11551,2003,33633.45,21,yes
14024,2007,30310.88,17,yes
11366,2007,52255.7,17,yes
13108,2002,71064.55,22,yes
18954,2011,104939.44,13,yes
10866,2000,60417.14,24,no
22239,2002,84561.84,22,no
9042,2009,58781.22,15,yes
8438,2008,97912.99,16,no
12990,2003,62142.9,21,yes
8195,2001,38125.65,23,yes
12746,2000,33576.69,24,yes
21534,2004,67246.29,20,no
19600,1999,85284.52,25,no
12489,2006,45663.04,18,yes
6696,1998,33560.81,26,yes
12438,2008,93857.82,16,no
26206,1999,82144.58,25,no
16169,2001,30021.35,23,yes
13064,2009,39598.96,15,yes
12017,2003,80259.57,21,no
11395,2001,59046.57,23,yes
10905,2003,54081.59,21,yes
10271,2005,27102.78,19,yes
11375,2010,96321.69,14,no
13773,1999,81688.79,25,yes
14235,1999,33040.43,25,yes
13517,2006,47011.14,18,no
19234,2006,49156.12,18,no
10130,2004,41703.46,20,yes
16413,2006,58287.23,18,yes
14600,2009,104165.58,15,yes
14409,1999,67137.81,25,yes
21520,1999,57713.59,25,no
18845,2006,59721.06,18,yes
15900,2004,31243.55,20,yes
15533,1998,60573.14,26,no
15247,2000,31899.95,24,yes
11587,2001,67828.85,23,yes
13965,1998,25533.71,26,yes
8790,2000,99619.68,24,no
23559,1999,47172.07,25,yes
10709,2002,48899.48,22,yes
17854,2013,89151.5,11,no
12030,2000,18979.73,24,yes
19543,2004,49257.62,20,yes
11272,2002,69398.79,22,yes
14756,2003,33605.05,21,yes
10580,2001,46580.05,23,yes
7698,2001,102815.79,23,yes
9030,2002,40366.86,22,yes
15182,2002,82199.43,22,no
12151,1998,14176.65,26,yes
3299,2012,63878.53,12,no
15506,2001,101445.17,23,no
7269,2004,63695.98,20,yes
11264,1999,70319.95,25,no
17749,2000,33624.96,24,yes
14697,1999,40554.2,25,no
9084,2000,74047.68,24,yes
10116,1999,56641.19,25,yes
15441,2000,85717.16,24,no
12997,2014,40056.43,10,yes
15506,2001,31492.62,23,yes
32435,2014,92137.62,10,no
12690,2012,50941.96,12,yes
7292,2004,87035.2,20,no
15567,2002,38683.45,22,yes
17946,1998,33273.89,26,yes
4449,1999,20164.44,25,yes
12107,1998,59877.7,26,no
9934,1999,46620.95,25,yes
13821,1999,90066.83,25,no
25892,2009,39578.66,15,yes
19073,2003,13815.0,21,yes
18086,2001,60916.15,23,no
12315,2001,81745.18,23,no
7588,2009,82801.67,15,yes
15481,2005,105755.86,19,yes
8827,2001,88909.49,23,yes
12073,2006,85794.15,18,yes
10734,2015,37987.3,9,yes
13852,2002,45071.08,22,yes
9254,2000,82447.73,24,no
14149,1998,68404.88,26,no
8096,2000,71923.79,24,no
17146,2014,103116.75,10,yes
11564,2004,69354.31,20,no
12050,2000,42950.35,24,yes
14244,2010,64029.41,14,no
9969,2005,89092.01,19,yes
12116,2006,23483.61,18,yes
15355,2008,63602.22,16,no
28874,2008,81825.34,16,no
10647,1999,64768.12,25,no
12782,2009,53072.67,15,yes
9462,2000,28132.63,24,yes
9649,2003,15243.85,21,yes
14343,2000,79005.64,24,no
31167,2000,68485.77,24,no
15209,2003,31661.81,21,yes
16217,2001,64799.18,23,yes
9388,2005,87443.86,19,no
6427,2001,92523.91,23,no
16682,2002,27165.64,22,yes
15838,2015,78410.73,9,no
16158,2003,88503.52,21,no
11826,1998,87872.69,26,no
15531,2008,90160.7,16,no
7726,2008,44237.92,16,yes
10515,2008,82713.13,16,no
27872,2009,42863.53,15,yes
9053,2009,49770.93,15,yes
20836,2003,64793.18,21,no
12969,2006,107004.95,18,yes
10293,2001,46014.84,23,no
18342,2007,106801.47,17,yes
17202,2010,86457.17,14,no
15436,2002,19265.48,22,yes
16631,2014,42213.84,10,yes
11497,2009,80193.39,15,no
14664,2003,99155.67,21,yes
7237,1998,75076.46,26,no
12764,2013,107095.75,11,yes
15314,2009,105881.7,15,no
10043,1998,79641.5,26,yes
14708,2005,93654.11,19,no
12768,2003,27274.02,21,yes
9605,2001,30113.92,23,yes
5543,1998,35276.49,26,yes
15278,2008,50148.81,16,yes
20313,2002,47954.11,22,yes
9593,2001,74809.55,23,no
18895,2008,45684.23,16,yes
11625,2006,81761.09,18,no
16601,2005,90366.63,19,no
13452,2001,89386.19,23,no
25270,2005,45840.88,19,yes
8565,2006,30972.94,18,yes
14565,2008,74752.8,16,yes
11914,2005,89285.24,19,yes
10376,2002,49158.75,22,yes
14117,2003,89674.8,21,no
14377,2004,71485.36,20,no
13004,2014,75968.53,10,yes
20994,2006,89259.18,18,no
21815,1999,51263.59,25,yes
29574,2009,100289.19,15,yes
5740,2000,73934.8,24,no
8729,2006,57658.43,18,yes
25501,2008,66368.74,16,no
20495,2000,54433.31,24,yes
11279,1998,37776.56,26,yes
15307,1999,18916.46,25,yes
11218,2001,46556.27,23,yes
11663,2005,71697.79,19,no
10844,2009,60480.94,15,no
13395,2004,98640.58,20,yes
18669,2005,75319.78,19,no
7298,2003,44550.84,21,yes
30729,2007,22003.01,17,yes
24135,2001,100572.36,23,yes
20083,2002,76250.94,22,no
11548,2009,92704.33,15,no
23995,2004,44199.77,20,yes
20378,1998,79947.11,26,no
18683,2009,37231.03,15,yes
31256,1999,46969.03,25,no
11891,2010,45077.49,14,yes
12027,2005,53162.78,19,yes
16712,2008,51676.98,16,yes
15339,2005,98723.43,19,no
9168,1998,74280.96,26,no
7600,2010,84600.89,14,no
19068,2000,38631.23,24,yes
12737,2001,51946.19,23,yes
18156,1998,66723.31,26,no
13953,2001,68252.54,23,yes
12452,2004,42165.67,20,yes
25183,2004,29339.27,20,yes
10066,2000,30247.68,24,yes
18155,2003,110187.07,21,yes
16758,2001,59954.46,23,yes
10568,2007,45587.14,17,yes
14125,2011,80293.35,13,yes
9670,2004,49166.63,20,yes
28547,2003,59016.5,21,yes
19398,2001,76590.69,23,no
21320,1998,32458.25,26,yes
11676,2000,35277.07,24,yes
11814,2001,55450.78,23,yes
9482,2010,98127.5,14,no
19817,1999,59909.21,25,yes
16583,2011,74190.15,13,no
13499,2009,99073.34,15,no
15074,2012,72139.41,12,no
14083,2011,112519.27,13,no
11809,1998,68818.01,26,no
27325,2012,36230.05,12,yes
18655,2000,48505.15,24,yes
14076,2010,67539.34,14,no
13601,2001,22172.83,23,yes
9141,2014,88633.59,10,yes
12356,2002,84657.7,22,no
18232,2011,58157.57,13,yes
19685,2011,64240.22,13,no
15612,2012,93987.74,12,no
15970,2002,90011.12,22,no
10114,2008,86916.84,16,yes
20197,2000,40431.76,24,yes
13547,2007,50918.51,17,yes
8834,2003,57375.14,21,yes
12629,2012,64401.11,12,no
29069,2004,51155.87,20,yes
17986,2005,25453.97,19,yes
11790,2008,110827.05,16,yes
17782,2002,103679.44,22,yes
11839,2010,75666.58,14,no
19156,2011,75284.51,13,no
11516,2001,79969.66,23,no
13713,1998,51976.9,26,yes
17734,2011,89438.8,13,no
15957,1998,20513.27,26,yes
6305,2005,71329.22,19,yes
14726,2005,104775.24,19,yes
10835,2001,61226.6,23,yes
17064,1999,93574.41,25,no
19336,1998,93829.67,26,no
10068,2006,43173.92,18,yes
14946,2001,58669.34,23,yes
14356,2002,92120.62,22,no
12628,2009,94468.3,15,yes
11351,1999,103253.06,25,no
12298,2010,42686.69,14,yes
10486,1998,71579.46,26,no
18605,2000,43234.69,24,yes
10663,2004,70211.0,20,no
19124,2003,19889.78,21,yes
11165,2007,69158.13,17,yes
13633,2002,51999.59,22,no
13010,2011,95820.1,13,no
10154,2010,105798.05,14,yes
8088,2011,83316.83,13,yes
12813,2009,87048.9,15,yes
22463,1998,51244.01,26,no
15617,2005,75526.3,19,no
9587,2002,56673.6,22,yes
9871,2005,32484.58,19,yes
9981,2003,78184.36,21,yes
15005,2000,56551.67,24,yes
12158,2004,83399.02,20,no
8000,2010,83274.15,14,no
8086,2001,83028.28,23,no
10072,2003,97388.25,21,no
11652,2011,52510.84,13,yes
8787,2011,53689.91,13,yes
13781,2000,18116.09,24,yes
7000,2000,25395.25,24,yes
8757,2000,50790.83,24,no
7183,2000,60101.47,24,no
14672,2008,28504.7,16,yes
14874,2002,76081.36,22,yes
20146,1998,74931.06,26,no
8834,2007,50612.12,17,yes
14827,2006,99551.03,18,yes
19600,2003,20943.92,21,yes
16908,1998,96628.69,26,no
16896,2000,57531.55,24,yes
13241,2002,26703.07,22,yes
11320,2007,96894.71,17,no
11263,1998,59269.24,26,yes
10274,2013,45940.75,11,yes
15392,2000,68857.75,24,no
8350,2001,74647.16,23,yes
5443,2009,44385.56,15,yes
15484,2002,89257.91,22,no
15985,2007,39594.84,17,yes
5130,2004,45705.88,20,no
23470,1998,5302.65,26,yes
15006,2001,60813.62,23,no
11266,2006,90650.02,18,no
27948,2006,39685.45,18,yes
19517,2005,47440.12,19,yes
10310,2006,24262.63,18,yes
14461,2000,75537.16,24,yes
10890,2002,97617.03,22,yes
13727,1998,76082.13,26,yes
7202,2003,54865.36,21,no
10624,2004,76838.86,20,no
8860,2008,61635.57,16,no
11748,2000,84469.03,24,yes
16236,2000,101207.55,24,no
15990,1999,88525.89,25,no
17174,2001,32149.63,23,yes
12211,2004,47107.99,20,yes
15564,2004,62874.07,20,no
11522,2010,58858.0,14,yes
9419,2000,6430.27,24,yes
12717,2006,62739.53,18,no
16217,2000,62281.67,24,no
13290,1998,48649.71,26,yes
17080,2005,71389.44,19,no
12048,1998,31862.72,26,yes
16095,2003,77989.67,21,no
11529,2015,81276.71,9,yes
11607,2008,112843.01,16,no
16923,2007,43872.11,17,yes
16303,2010,70664.27,14,no
7310,2000,60558.38,24,no
18023,2000,68426.97,24,no
19142,2008,51551.16,16,yes
13821,2001,34698.8,23,yes
15764,2006,98574.48,18,no
9078,1999,38659.41,25,yes
9387,2001,31395.84,23,yes
14056,2004,36654.55,20,yes
12799,2010,74151.11,14,no
14198,2012,82819.96,12,yes
23494,2006,76404.77,18,no
14331,2006,32128.77,18,yes
9642,2007,28420.83,17,yes
14802,1999,28322.44,25,yes
14226,2013,104931.65,11,yes
12507,2007,70766.35,17,no
17590,2003,89385.63,21,no
9939,2002,90895.63,22,yes
9856,2003,84016.36,21,no
12247,2004,25358.06,20,yes
5983,2000,54545.99,24,no
15484,1999,86592.34,25,no
6305,2000,88721.54,24,yes
18358,2010,93589.34,14,no
9584,1999,86309.99,25,yes
12750,2004,87987.24,20,yes
14172,2006,23973.44,18,yes
22175,2006,55817.58,18,yes
15959,2015,51519.88,9,yes
11139,2004,59923.65,20,yes
15816,2000,77897.32,24,no
11097,2007,81038.08,17,yes
14221,2000,73908.53,24,yes
8019,2012,91588.95,12,no
9319,2007,92832.99,17,yes
17527,1999,38848.9,25,yes
12738,2001,68332.07,23,yes
4228,2008,82703.04,16,no
23323,2013,37189.19,11,yes
6933,2008,84878.36,16,no
17438,2004,97676.32,20,no
12652,2007,98361.32,17,no
15978,2004,80319.11,20,no
21526,2004,37223.16,20,yes
10940,1998,44981.62,26,yes
29639,2001,48298.96,23,yes
21404,2009,87519.54,15,no
20011,2000,37352.31,24,yes
16714,2001,45654.68,23,yes
8970,2014,47925.82,10,yes
6501,2013,64559.26,11,yes
14788,2011,60084.26,13,no
20405,2000,40144.31,24,no
16804,2001,54560.02,23,yes
13730,2005,30351.7,19,yes
15456,2012,100653.7,12,no
9592,2010,100070.05,14,yes
9265,2010,63257.43,14,yes
13931,2007,62631.7,17,yes
16835,2003,49693.56,21,no
18915,2001,63021.09,23,no
10895,2010,76996.69,14,no
12696,2008,63385.9,16,no
14505,2006,61928.06,18,no
23922,1999,41554.1,25,no
8046,2008,84872.93,16,no
15412,2002,82967.26,22,no
17782,2007,102635.71,17,yes
10574,2003,42106.6,21,no
7308,2011,96687.3,13,no
14027,2005,87258.31,19,yes
9695,2007,95794.83,17,no
9888,1999,39872.69,25,yes
9801,2002,46695.43,22,yes
8984,1999,72289.79,25,yes
10637,2000,109586.75,24,yes
